ParticipantID,Year_month,Education,Food,Recreation,Shelter,Wage,RentAdjustment,Cost_of_living,Total_Income,Total_Savings,HouseholdSize,HaveKids,age,EducationLevel,InterestGroup,Joviality,Age_Category
217,2022-11-01,0,250,378,550,1914,0,1178,1914,736,1,FALSE,57,HighSchoolOrCollege,F,0.948411855,51 and above
217,2022-12-01,0,252,488,550,1914,0,1290,1914,624,1,FALSE,57,HighSchoolOrCollege,F,0.948411855,51 and above
217,2023-01-01,0,260,599,550,1914,0,1409,1914,505,1,FALSE,57,HighSchoolOrCollege,F,0.948411855,51 and above
217,2023-02-01,0,236,533,550,1740,0,1319,1740,421,1,FALSE,57,HighSchoolOrCollege,F,0.948411855,51 and above
218,2022-03-01,0,447,1427,523,3883,0,2397,3883,1486,1,FALSE,38,HighSchoolOrCollege,B,0.971074532,31-40
218,2022-04-01,0,391,670,523,1680,0,1584,1680,96,1,FALSE,38,HighSchoolOrCollege,B,0.971074532,31-40
218,2022-05-01,0,386,642,523,1760,0,1551,1760,209,1,FALSE,38,HighSchoolOrCollege,B,0.971074532,31-40
218,2022-06-01,0,403,672,523,1760,0,1598,1760,162,1,FALSE,38,HighSchoolOrCollege,B,0.971074532,31-40
218,2022-07-01,0,419,851,523,1680,0,1793,1680,-113,1,FALSE,38,HighSchoolOrCollege,B,0.971074532,31-40
218,2022-08-01,0,402,556,523,1840,0,1481,1840,359,1,FALSE,38,HighSchoolOrCollege,B,0.971074532,31-40
218,2022-09-01,0,401,710,523,1760,0,1634,1760,126,1,FALSE,38,HighSchoolOrCollege,B,0.971074532,31-40
218,2022-10-01,0,410,565,523,1680,0,1498,1680,182,1,FALSE,38,HighSchoolOrCollege,B,0.971074532,31-40
218,2022-11-01,0,382,376,523,1760,0,1281,1760,479,1,FALSE,38,HighSchoolOrCollege,B,0.971074532,31-40
218,2022-12-01,0,401,622,523,1760,0,1546,1760,214,1,FALSE,38,HighSchoolOrCollege,B,0.971074532,31-40
218,2023-01-01,0,405,378,523,1760,0,1306,1760,454,1,FALSE,38,HighSchoolOrCollege,B,0.971074532,31-40
218,2023-02-01,0,368,517,523,1600,0,1408,1600,192,1,FALSE,38,HighSchoolOrCollege,B,0.971074532,31-40
219,2022-03-01,0,426,243,1032,4730,516,1701,5246,3545,1,FALSE,57,HighSchoolOrCollege,I,0.955659284,51 and above
219,2022-04-01,0,405,0,258,2163,0,663,2163,1500,1,FALSE,57,HighSchoolOrCollege,I,0.955659284,51 and above
219,2022-05-01,0,421,0,258,2266,0,679,2266,1587,1,FALSE,57,HighSchoolOrCollege,I,0.955659284,51 and above
219,2022-06-01,0,406,0,258,2266,0,664,2266,1602,1,FALSE,57,HighSchoolOrCollege,I,0.955659284,51 and above
219,2022-07-01,0,419,0,258,2163,0,677,2163,1486,1,FALSE,57,HighSchoolOrCollege,I,0.955659284,51 and above
219,2022-08-01,0,421,0,258,2369,0,679,2369,1690,1,FALSE,57,HighSchoolOrCollege,I,0.955659284,51 and above
219,2022-09-01,0,407,0,258,2266,0,665,2266,1601,1,FALSE,57,HighSchoolOrCollege,I,0.955659284,51 and above
219,2022-10-01,0,417,0,258,2163,0,675,2163,1488,1,FALSE,57,HighSchoolOrCollege,I,0.955659284,51 and above
219,2022-11-01,0,398,0,258,2266,0,656,2266,1610,1,FALSE,57,HighSchoolOrCollege,I,0.955659284,51 and above
219,2022-12-01,0,418,0,258,2266,0,676,2266,1590,1,FALSE,57,HighSchoolOrCollege,I,0.955659284,51 and above
219,2023-01-01,0,415,0,258,2266,0,673,2266,1593,1,FALSE,57,HighSchoolOrCollege,I,0.955659284,51 and above
219,2023-02-01,0,379,0,258,2060,0,637,2060,1423,1,FALSE,57,HighSchoolOrCollege,I,0.955659284,51 and above
22,2022-03-01,13,441,882,1015,5711,0,2351,5711,3360,3,TRUE,25,HighSchoolOrCollege,E,0.663815663,21-30
22,2022-04-01,13,427,537,1015,3322,0,1992,3322,1330,3,TRUE,25,HighSchoolOrCollege,E,0.663815663,21-30
22,2022-05-01,13,433,532,1015,3322,0,1993,3322,1329,3,TRUE,25,HighSchoolOrCollege,E,0.663815663,21-30
22,2022-06-01,13,419,335,1015,3171,0,1782,3171,1389,3,TRUE,25,HighSchoolOrCollege,E,0.663815663,21-30
22,2022-07-01,13,432,531,1015,3322,0,1991,3322,1331,3,TRUE,25,HighSchoolOrCollege,E,0.663815663,21-30
22,2022-08-01,13,444,387,1015,3473,0,1859,3473,1614,3,TRUE,25,HighSchoolOrCollege,E,0.663815663,21-30
22,2022-09-01,13,424,312,1015,3171,0,1764,3171,1407,3,TRUE,25,HighSchoolOrCollege,E,0.663815663,21-30
22,2022-10-01,13,443,383,1015,3322,0,1854,3322,1468,3,TRUE,25,HighSchoolOrCollege,E,0.663815663,21-30
22,2022-11-01,13,417,392,1015,3322,0,1837,3322,1485,3,TRUE,25,HighSchoolOrCollege,E,0.663815663,21-30
22,2022-12-01,13,427,336,1015,3322,0,1791,3322,1531,3,TRUE,25,HighSchoolOrCollege,E,0.663815663,21-30
22,2023-01-01,13,436,451,1015,3322,0,1915,3322,1407,3,TRUE,25,HighSchoolOrCollege,E,0.663815663,21-30
22,2023-02-01,13,380,316,1015,3020,0,1724,3020,1296,3,TRUE,25,HighSchoolOrCollege,E,0.663815663,21-30
220,2022-03-01,0,457,744,673,8839,0,1874,8839,6965,1,FALSE,56,Graduate,F,0.79251329,51 and above
220,2022-04-01,0,446,543,673,4883,0,1662,4883,3221,1,FALSE,56,Graduate,F,0.79251329,51 and above
220,2022-05-01,0,475,426,673,5124,0,1574,5124,3550,1,FALSE,56,Graduate,F,0.79251329,51 and above
220,2022-06-01,0,443,655,673,5126,0,1771,5126,3355,1,FALSE,56,Graduate,F,0.79251329,51 and above
220,2022-07-01,0,473,674,673,4882,0,1820,4882,3062,1,FALSE,56,Graduate,F,0.79251329,51 and above
220,2022-08-01,0,456,324,673,5356,0,1453,5356,3903,1,FALSE,56,Graduate,F,0.79251329,51 and above
220,2022-09-01,0,442,375,673,5119,0,1490,5119,3629,1,FALSE,56,Graduate,F,0.79251329,51 and above
220,2022-10-01,0,464,390,673,4886,0,1527,4886,3359,1,FALSE,56,Graduate,F,0.79251329,51 and above
220,2022-11-01,0,436,441,673,5127,0,1550,5127,3577,1,FALSE,56,Graduate,F,0.79251329,51 and above
220,2022-12-01,0,458,660,673,5123,0,1791,5123,3332,1,FALSE,56,Graduate,F,0.79251329,51 and above
220,2023-01-01,0,474,630,673,5123,0,1777,5123,3346,1,FALSE,56,Graduate,F,0.79251329,51 and above
220,2023-02-01,0,423,359,673,4656,0,1455,4656,3201,1,FALSE,56,Graduate,F,0.79251329,51 and above
221,2022-03-01,0,403,404,1309,4916,436,2116,5352,3236,1,FALSE,50,HighSchoolOrCollege,I,0.727868507,41-50
221,2022-04-01,0,366,239,436,2860,0,1041,2860,1819,1,FALSE,50,HighSchoolOrCollege,I,0.727868507,41-50
221,2022-05-01,0,391,380,436,2990,0,1207,2990,1783,1,FALSE,50,HighSchoolOrCollege,I,0.727868507,41-50
221,2022-06-01,0,394,606,436,2600,0,1436,2600,1164,1,FALSE,50,HighSchoolOrCollege,I,0.727868507,41-50
221,2022-07-01,0,380,134,436,2990,0,950,2990,2040,1,FALSE,50,HighSchoolOrCollege,I,0.727868507,41-50
221,2022-08-01,0,378,294,436,2860,0,1108,2860,1752,1,FALSE,50,HighSchoolOrCollege,I,0.727868507,41-50
221,2022-09-01,0,377,206,436,2730,0,1019,2730,1711,1,FALSE,50,HighSchoolOrCollege,I,0.727868507,41-50
221,2022-10-01,0,382,306,436,2990,0,1124,2990,1866,1,FALSE,50,HighSchoolOrCollege,I,0.727868507,41-50
221,2022-11-01,0,381,461,436,2730,0,1278,2730,1452,1,FALSE,50,HighSchoolOrCollege,I,0.727868507,41-50
221,2022-12-01,0,383,213,436,2860,0,1032,2860,1828,1,FALSE,50,HighSchoolOrCollege,I,0.727868507,41-50
221,2023-01-01,0,378,192,436,2990,0,1006,2990,1984,1,FALSE,50,HighSchoolOrCollege,I,0.727868507,41-50
221,2023-02-01,0,346,186,436,2600,0,968,2600,1632,1,FALSE,50,HighSchoolOrCollege,I,0.727868507,41-50
222,2022-03-01,0,453,563,387,5305,0,1403,5305,3902,1,FALSE,44,HighSchoolOrCollege,G,0.617025806,41-50
222,2022-04-01,0,436,500,387,2835,0,1323,2835,1512,1,FALSE,44,HighSchoolOrCollege,G,0.617025806,41-50
222,2022-05-01,0,451,385,387,2970,0,1223,2970,1747,1,FALSE,44,HighSchoolOrCollege,G,0.617025806,41-50
222,2022-06-01,0,434,290,387,2970,0,1111,2970,1859,1,FALSE,44,HighSchoolOrCollege,G,0.617025806,41-50
222,2022-07-01,0,441,240,387,2835,0,1068,2835,1767,1,FALSE,44,HighSchoolOrCollege,G,0.617025806,41-50
222,2022-08-01,0,439,308,387,3105,0,1134,3105,1971,1,FALSE,44,HighSchoolOrCollege,G,0.617025806,41-50
222,2022-09-01,0,429,258,387,2970,0,1074,2970,1896,1,FALSE,44,HighSchoolOrCollege,G,0.617025806,41-50
222,2022-10-01,0,444,276,387,2835,0,1107,2835,1728,1,FALSE,44,HighSchoolOrCollege,G,0.617025806,41-50
222,2022-11-01,0,431,196,387,2970,0,1014,2970,1956,1,FALSE,44,HighSchoolOrCollege,G,0.617025806,41-50
222,2022-12-01,0,438,280,387,2970,0,1105,2970,1865,1,FALSE,44,HighSchoolOrCollege,G,0.617025806,41-50
222,2023-01-01,0,452,179,387,2970,0,1018,2970,1952,1,FALSE,44,HighSchoolOrCollege,G,0.617025806,41-50
222,2023-02-01,0,403,266,387,2700,0,1056,2700,1644,1,FALSE,44,HighSchoolOrCollege,G,0.617025806,41-50
223,2022-03-01,0,354,1146,568,6025,0,2068,6025,3957,1,FALSE,43,Bachelors,F,0.700821194,41-50
223,2022-04-01,0,280,410,568,2814,0,1258,2814,1556,1,FALSE,43,Bachelors,F,0.700821194,41-50
223,2022-05-01,0,291,401,568,2948,0,1260,2948,1688,1,FALSE,43,Bachelors,F,0.700821194,41-50
223,2022-06-01,0,306,509,568,2948,0,1383,2948,1565,1,FALSE,43,Bachelors,F,0.700821194,41-50
223,2022-07-01,0,290,449,568,2814,0,1307,2814,1507,1,FALSE,43,Bachelors,F,0.700821194,41-50
223,2022-08-01,0,329,540,568,3082,0,1437,3082,1645,1,FALSE,43,Bachelors,F,0.700821194,41-50
223,2022-09-01,0,300,568,568,2948,0,1436,2948,1512,1,FALSE,43,Bachelors,F,0.700821194,41-50
223,2022-10-01,0,287,470,568,2814,0,1325,2814,1489,1,FALSE,43,Bachelors,F,0.700821194,41-50
223,2022-11-01,0,283,376,568,2948,0,1227,2948,1721,1,FALSE,43,Bachelors,F,0.700821194,41-50
223,2022-12-01,0,309,524,568,2948,0,1401,2948,1547,1,FALSE,43,Bachelors,F,0.700821194,41-50
223,2023-01-01,0,289,426,568,2948,0,1283,2948,1665,1,FALSE,43,Bachelors,F,0.700821194,41-50
223,2023-02-01,0,272,411,568,2680,0,1251,2680,1429,1,FALSE,43,Bachelors,F,0.700821194,41-50
224,2022-03-01,0,314,129,645,5305,129,1088,5434,4346,1,FALSE,41,Low,G,0.28441375,41-50
224,2022-04-01,0,301,0,258,2919,0,559,2919,2360,1,FALSE,41,Low,G,0.28441375,41-50
224,2022-05-01,0,306,0,258,3197,0,564,3197,2633,1,FALSE,41,Low,G,0.28441375,41-50
224,2022-06-01,0,301,0,258,2919,0,559,2919,2360,1,FALSE,41,Low,G,0.28441375,41-50
224,2022-07-01,0,308,0,258,3058,0,566,3058,2492,1,FALSE,41,Low,G,0.28441375,41-50
224,2022-08-01,0,306,0,258,3058,0,564,3058,2494,1,FALSE,41,Low,G,0.28441375,41-50
224,2022-09-01,0,295,0,258,3058,0,553,3058,2505,1,FALSE,41,Low,G,0.28441375,41-50
224,2022-10-01,0,305,0,258,3058,0,563,3058,2495,1,FALSE,41,Low,G,0.28441375,41-50
224,2022-11-01,0,297,0,258,2919,0,555,2919,2364,1,FALSE,41,Low,G,0.28441375,41-50
224,2022-12-01,0,307,0,258,3058,0,565,3058,2493,1,FALSE,41,Low,G,0.28441375,41-50
224,2023-01-01,0,306,0,258,3197,0,564,3197,2633,1,FALSE,41,Low,G,0.28441375,41-50
224,2023-02-01,0,280,0,258,2780,0,538,2780,2242,1,FALSE,41,Low,G,0.28441375,41-50
225,2022-03-01,0,261,0,258,7011,0,519,7011,6492,1,FALSE,49,HighSchoolOrCollege,E,0.004829228,41-50
225,2022-04-01,0,257,0,258,4473,0,515,4473,3958,1,FALSE,49,HighSchoolOrCollege,E,0.004829228,41-50
225,2022-05-01,0,265,0,258,4686,0,523,4686,4163,1,FALSE,49,HighSchoolOrCollege,E,0.004829228,41-50
225,2022-06-01,0,260,0,258,4686,0,518,4686,4168,1,FALSE,49,HighSchoolOrCollege,E,0.004829228,41-50
225,2022-07-01,0,271,0,258,4473,0,529,4473,3944,1,FALSE,49,HighSchoolOrCollege,E,0.004829228,41-50
225,2022-08-01,0,260,0,258,4899,0,518,4899,4381,1,FALSE,49,HighSchoolOrCollege,E,0.004829228,41-50
225,2022-09-01,0,257,0,258,4686,0,515,4686,4171,1,FALSE,49,HighSchoolOrCollege,E,0.004829228,41-50
225,2022-10-01,0,265,0,258,4473,0,523,4473,3950,1,FALSE,49,HighSchoolOrCollege,E,0.004829228,41-50
225,2022-11-01,0,258,0,258,4686,0,516,4686,4170,1,FALSE,49,HighSchoolOrCollege,E,0.004829228,41-50
225,2022-12-01,0,262,0,258,4686,0,520,4686,4166,1,FALSE,49,HighSchoolOrCollege,E,0.004829228,41-50
225,2023-01-01,0,269,0,258,4686,0,527,4686,4159,1,FALSE,49,HighSchoolOrCollege,E,0.004829228,41-50
225,2023-02-01,0,239,0,258,4260,0,497,4260,3763,1,FALSE,49,HighSchoolOrCollege,E,0.004829228,41-50
226,2022-03-01,0,393,599,1433,7999,478,2425,8477,6052,1,FALSE,43,Bachelors,I,0.965943386,41-50
226,2022-04-01,0,377,480,478,4662,0,1335,4662,3327,1,FALSE,43,Bachelors,I,0.965943386,41-50
226,2022-05-01,0,387,408,478,4884,0,1273,4884,3611,1,FALSE,43,Bachelors,I,0.965943386,41-50
226,2022-06-01,0,368,359,478,4884,0,1205,4884,3679,1,FALSE,43,Bachelors,I,0.965943386,41-50
226,2022-07-01,0,378,256,478,4662,0,1112,4662,3550,1,FALSE,43,Bachelors,I,0.965943386,41-50
226,2022-08-01,0,387,318,478,5106,0,1183,5106,3923,1,FALSE,43,Bachelors,I,0.965943386,41-50
226,2022-09-01,0,366,329,478,4884,0,1173,4884,3711,1,FALSE,43,Bachelors,I,0.965943386,41-50
226,2022-10-01,0,374,225,478,4662,0,1077,4662,3585,1,FALSE,43,Bachelors,I,0.965943386,41-50
226,2022-11-01,0,366,233,478,4884,0,1077,4884,3807,1,FALSE,43,Bachelors,I,0.965943386,41-50
226,2022-12-01,0,387,223,478,4884,0,1088,4884,3796,1,FALSE,43,Bachelors,I,0.965943386,41-50
226,2023-01-01,0,377,274,478,4884,0,1129,4884,3755,1,FALSE,43,Bachelors,I,0.965943386,41-50
226,2023-02-01,0,344,255,478,4440,0,1077,4440,3363,1,FALSE,43,Bachelors,I,0.965943386,41-50
227,2022-03-01,0,435,468,395,5354,0,1298,5354,4056,1,FALSE,59,HighSchoolOrCollege,H,0.490213553,51 and above
227,2022-04-01,0,422,371,395,2877,0,1188,2877,1689,1,FALSE,59,HighSchoolOrCollege,H,0.490213553,51 and above
227,2022-05-01,0,438,258,395,3014,0,1091,3014,1923,1,FALSE,59,HighSchoolOrCollege,H,0.490213553,51 and above
227,2022-06-01,0,417,393,395,3014,0,1205,3014,1809,1,FALSE,59,HighSchoolOrCollege,H,0.490213553,51 and above
227,2022-07-01,0,429,334,395,2877,0,1158,2877,1719,1,FALSE,59,HighSchoolOrCollege,H,0.490213553,51 and above
227,2022-08-01,0,435,168,395,3151,0,998,3151,2153,1,FALSE,59,HighSchoolOrCollege,H,0.490213553,51 and above
227,2022-09-01,0,420,270,395,3014,0,1085,3014,1929,1,FALSE,59,HighSchoolOrCollege,H,0.490213553,51 and above
227,2022-10-01,0,436,264,395,2877,0,1095,2877,1782,1,FALSE,59,HighSchoolOrCollege,H,0.490213553,51 and above
227,2022-11-01,0,433,211,395,3014,0,1039,3014,1975,1,FALSE,59,HighSchoolOrCollege,H,0.490213553,51 and above
227,2022-12-01,0,436,178,395,3014,0,1009,3014,2005,1,FALSE,59,HighSchoolOrCollege,H,0.490213553,51 and above
227,2023-01-01,0,436,253,395,3014,0,1084,3014,1930,1,FALSE,59,HighSchoolOrCollege,H,0.490213553,51 and above
227,2023-02-01,0,402,155,395,2740,0,952,2740,1788,1,FALSE,59,HighSchoolOrCollege,H,0.490213553,51 and above
228,2022-03-01,0,294,58,436,10827,0,788,10827,10039,1,FALSE,53,Bachelors,J,0.168680628,51 and above
228,2022-04-01,0,282,0,436,7644,0,718,7644,6926,1,FALSE,53,Bachelors,J,0.168680628,51 and above
228,2022-05-01,0,292,0,436,8008,0,728,8008,7280,1,FALSE,53,Bachelors,J,0.168680628,51 and above
228,2022-06-01,0,284,0,436,8008,0,720,8008,7288,1,FALSE,53,Bachelors,J,0.168680628,51 and above
228,2022-07-01,0,290,0,436,7644,0,726,7644,6918,1,FALSE,53,Bachelors,J,0.168680628,51 and above
228,2022-08-01,0,294,0,436,8372,0,730,8372,7642,1,FALSE,53,Bachelors,J,0.168680628,51 and above
228,2022-09-01,0,284,0,436,8008,0,720,8008,7288,1,FALSE,53,Bachelors,J,0.168680628,51 and above
228,2022-10-01,0,290,0,436,7644,0,726,7644,6918,1,FALSE,53,Bachelors,J,0.168680628,51 and above
228,2022-11-01,0,284,0,436,8008,0,720,8008,7288,1,FALSE,53,Bachelors,J,0.168680628,51 and above
228,2022-12-01,0,292,0,436,8008,0,728,8008,7280,1,FALSE,53,Bachelors,J,0.168680628,51 and above
228,2023-01-01,0,292,0,436,8008,0,728,8008,7280,1,FALSE,53,Bachelors,J,0.168680628,51 and above
228,2023-02-01,0,264,0,436,7280,0,700,7280,6580,1,FALSE,53,Bachelors,J,0.168680628,51 and above
229,2022-03-01,0,304,217,1954,8169,1171,2475,9340,6865,1,FALSE,41,Bachelors,G,0.68602034,41-50
229,2022-04-01,0,276,0,391,4977,0,667,4977,4310,1,FALSE,41,Bachelors,G,0.68602034,41-50
229,2022-05-01,0,288,0,391,5214,0,679,5214,4535,1,FALSE,41,Bachelors,G,0.68602034,41-50
229,2022-06-01,0,276,0,391,5214,0,667,5214,4547,1,FALSE,41,Bachelors,G,0.68602034,41-50
229,2022-07-01,0,286,0,391,4977,0,677,4977,4300,1,FALSE,41,Bachelors,G,0.68602034,41-50
229,2022-08-01,0,282,0,391,5451,0,673,5451,4778,1,FALSE,41,Bachelors,G,0.68602034,41-50
229,2022-09-01,0,280,0,391,5214,0,671,5214,4543,1,FALSE,41,Bachelors,G,0.68602034,41-50
229,2022-10-01,0,286,0,391,4977,0,677,4977,4300,1,FALSE,41,Bachelors,G,0.68602034,41-50
229,2022-11-01,0,280,0,391,5214,0,671,5214,4543,1,FALSE,41,Bachelors,G,0.68602034,41-50
229,2022-12-01,0,282,0,391,5214,0,673,5214,4541,1,FALSE,41,Bachelors,G,0.68602034,41-50
229,2023-01-01,0,282,0,391,5214,0,673,5214,4541,1,FALSE,41,Bachelors,G,0.68602034,41-50
229,2023-02-01,0,258,0,391,4740,0,649,4740,4091,1,FALSE,41,Bachelors,G,0.68602034,41-50
23,2022-03-01,91,310,819,560,7025,0,1780,7025,5245,3,TRUE,57,Low,B,0.260211811,51 and above
23,2022-04-01,91,304,609,560,5104,0,1564,5104,3540,3,TRUE,57,Low,B,0.260211811,51 and above
23,2022-05-01,91,300,714,560,5104,0,1665,5104,3439,3,TRUE,57,Low,B,0.260211811,51 and above
23,2022-06-01,91,300,726,560,4872,0,1677,4872,3195,3,TRUE,57,Low,B,0.260211811,51 and above
23,2022-07-01,91,310,541,560,5336,0,1502,5336,3834,3,TRUE,57,Low,B,0.260211811,51 and above
23,2022-08-01,91,312,703,560,5104,0,1666,5104,3438,3,TRUE,57,Low,B,0.260211811,51 and above
23,2022-09-01,91,298,714,560,4872,0,1663,4872,3209,3,TRUE,57,Low,B,0.260211811,51 and above
23,2022-10-01,91,308,648,560,5336,0,1607,5336,3729,3,TRUE,57,Low,B,0.260211811,51 and above
23,2022-11-01,91,294,690,560,4872,0,1635,4872,3237,3,TRUE,57,Low,B,0.260211811,51 and above
23,2022-12-01,91,308,807,560,5104,0,1766,5104,3338,3,TRUE,57,Low,B,0.260211811,51 and above
23,2023-01-01,91,308,679,560,5104,0,1638,5104,3466,3,TRUE,57,Low,B,0.260211811,51 and above
23,2023-02-01,91,280,631,560,4640,0,1562,4640,3078,3,TRUE,57,Low,B,0.260211811,51 and above
230,2022-03-01,0,306,0,478,10823,0,784,10823,10039,1,FALSE,52,Bachelors,D,0.004466007,51 and above
230,2022-04-01,0,286,0,478,7560,0,764,7560,6796,1,FALSE,52,Bachelors,D,0.004466007,51 and above
230,2022-05-01,0,300,0,478,7920,0,778,7920,7142,1,FALSE,52,Bachelors,D,0.004466007,51 and above
230,2022-06-01,0,292,0,478,7920,0,770,7920,7150,1,FALSE,52,Bachelors,D,0.004466007,51 and above
230,2022-07-01,0,302,0,478,7560,0,780,7560,6780,1,FALSE,52,Bachelors,D,0.004466007,51 and above
230,2022-08-01,0,302,0,478,8280,0,780,8280,7500,1,FALSE,52,Bachelors,D,0.004466007,51 and above
230,2022-09-01,0,296,0,478,7920,0,774,7920,7146,1,FALSE,52,Bachelors,D,0.004466007,51 and above
230,2022-10-01,0,306,0,478,7560,0,784,7560,6776,1,FALSE,52,Bachelors,D,0.004466007,51 and above
230,2022-11-01,0,296,0,478,7920,0,774,7920,7146,1,FALSE,52,Bachelors,D,0.004466007,51 and above
230,2022-12-01,0,296,0,478,7920,0,774,7920,7146,1,FALSE,52,Bachelors,D,0.004466007,51 and above
230,2023-01-01,0,308,0,478,7920,0,786,7920,7134,1,FALSE,52,Bachelors,D,0.004466007,51 and above
230,2023-02-01,0,268,0,478,7200,0,746,7200,6454,1,FALSE,52,Bachelors,D,0.004466007,51 and above
231,2022-03-01,0,529,968,473,4080,0,1970,4080,2110,1,FALSE,59,HighSchoolOrCollege,A,0.902213545,51 and above
231,2022-04-01,0,512,742,473,1701,0,1727,1701,-26,1,FALSE,59,HighSchoolOrCollege,A,0.902213545,51 and above
231,2022-05-01,0,570,411,473,1780,0,1454,1780,326,1,FALSE,59,HighSchoolOrCollege,A,0.902213545,51 and above
231,2022-06-01,0,558,313,473,1782,0,1344,1782,438,1,FALSE,59,HighSchoolOrCollege,A,0.902213545,51 and above
231,2022-07-01,0,575,373,473,1701,0,1421,1701,280,1,FALSE,59,HighSchoolOrCollege,A,0.902213545,51 and above
231,2022-08-01,0,575,462,473,1862,0,1510,1862,352,1,FALSE,59,HighSchoolOrCollege,A,0.902213545,51 and above
231,2022-09-01,0,546,527,473,1782,0,1546,1782,236,1,FALSE,59,HighSchoolOrCollege,A,0.902213545,51 and above
231,2022-10-01,0,545,507,473,1699,0,1525,1699,174,1,FALSE,59,HighSchoolOrCollege,A,0.902213545,51 and above
231,2022-11-01,0,532,397,473,1780,0,1402,1780,378,1,FALSE,59,HighSchoolOrCollege,A,0.902213545,51 and above
231,2022-12-01,0,563,303,473,1781,0,1339,1781,442,1,FALSE,59,HighSchoolOrCollege,A,0.902213545,51 and above
231,2023-01-01,0,571,326,473,1782,0,1370,1782,412,1,FALSE,59,HighSchoolOrCollege,A,0.902213545,51 and above
231,2023-02-01,0,508,457,473,1620,0,1438,1620,182,1,FALSE,59,HighSchoolOrCollege,A,0.902213545,51 and above
232,2022-03-01,0,296,1175,453,4322,0,1924,4322,2398,1,FALSE,53,HighSchoolOrCollege,C,0.96685839,51 and above
232,2022-04-01,0,276,420,453,1680,0,1149,1680,531,1,FALSE,53,HighSchoolOrCollege,C,0.96685839,51 and above
232,2022-05-01,0,298,374,453,1760,0,1125,1760,635,1,FALSE,53,HighSchoolOrCollege,C,0.96685839,51 and above
232,2022-06-01,0,272,360,453,1760,0,1085,1760,675,1,FALSE,53,HighSchoolOrCollege,C,0.96685839,51 and above
232,2022-07-01,0,290,392,453,1680,0,1135,1680,545,1,FALSE,53,HighSchoolOrCollege,C,0.96685839,51 and above
232,2022-08-01,0,291,378,453,1840,0,1122,1840,718,1,FALSE,53,HighSchoolOrCollege,C,0.96685839,51 and above
232,2022-09-01,0,287,415,453,1760,0,1155,1760,605,1,FALSE,53,HighSchoolOrCollege,C,0.96685839,51 and above
232,2022-10-01,0,291,436,453,1680,0,1180,1680,500,1,FALSE,53,HighSchoolOrCollege,C,0.96685839,51 and above
232,2022-11-01,0,297,345,453,1760,0,1095,1760,665,1,FALSE,53,HighSchoolOrCollege,C,0.96685839,51 and above
232,2022-12-01,0,287,346,453,1760,0,1086,1760,674,1,FALSE,53,HighSchoolOrCollege,C,0.96685839,51 and above
232,2023-01-01,0,292,295,453,1760,0,1040,1760,720,1,FALSE,53,HighSchoolOrCollege,C,0.96685839,51 and above
232,2023-02-01,0,261,372,453,1600,0,1086,1600,514,1,FALSE,53,HighSchoolOrCollege,C,0.96685839,51 and above
233,2022-03-01,0,295,0,1172,13939,390,1467,14329,12862,1,FALSE,38,Graduate,A,0.263283426,31-40
233,2022-04-01,0,287,0,391,9303,0,678,9303,8625,1,FALSE,38,Graduate,A,0.263283426,31-40
233,2022-05-01,0,296,0,391,9746,0,687,9746,9059,1,FALSE,38,Graduate,A,0.263283426,31-40
233,2022-06-01,0,290,0,391,9746,0,681,9746,9065,1,FALSE,38,Graduate,A,0.263283426,31-40
233,2022-07-01,0,295,0,391,9303,0,686,9303,8617,1,FALSE,38,Graduate,A,0.263283426,31-40
233,2022-08-01,0,297,0,391,10189,0,688,10189,9501,1,FALSE,38,Graduate,A,0.263283426,31-40
233,2022-09-01,0,288,0,391,9746,0,679,9746,9067,1,FALSE,38,Graduate,A,0.263283426,31-40
233,2022-10-01,0,307,0,391,9303,0,698,9303,8605,1,FALSE,38,Graduate,A,0.263283426,31-40
233,2022-11-01,0,288,0,391,9746,0,679,9746,9067,1,FALSE,38,Graduate,A,0.263283426,31-40
233,2022-12-01,0,302,0,391,9746,0,693,9746,9053,1,FALSE,38,Graduate,A,0.263283426,31-40
233,2023-01-01,0,296,0,391,9746,0,687,9746,9059,1,FALSE,38,Graduate,A,0.263283426,31-40
233,2023-02-01,0,274,0,391,8860,0,665,8860,8195,1,FALSE,38,Graduate,A,0.263283426,31-40
234,2022-03-01,0,419,451,397,9155,0,1267,9155,7888,1,FALSE,43,Graduate,C,0.332411556,41-50
234,2022-04-01,0,412,356,397,5523,0,1165,5523,4358,1,FALSE,43,Graduate,C,0.332411556,41-50
234,2022-05-01,0,433,282,397,5786,0,1112,5786,4674,1,FALSE,43,Graduate,C,0.332411556,41-50
234,2022-06-01,0,407,199,397,5786,0,1003,5786,4783,1,FALSE,43,Graduate,C,0.332411556,41-50
234,2022-07-01,0,423,297,397,5523,0,1117,5523,4406,1,FALSE,43,Graduate,C,0.332411556,41-50
234,2022-08-01,0,415,255,397,6049,0,1067,6049,4982,1,FALSE,43,Graduate,C,0.332411556,41-50
234,2022-09-01,0,406,176,397,5786,0,979,5786,4807,1,FALSE,43,Graduate,C,0.332411556,41-50
234,2022-10-01,0,420,235,397,5523,0,1052,5523,4471,1,FALSE,43,Graduate,C,0.332411556,41-50
234,2022-11-01,0,411,151,397,5786,0,959,5786,4827,1,FALSE,43,Graduate,C,0.332411556,41-50
